"Empresa";"Data";"Tipo Movimento";"Qtde Requisições";"Total Desconto";"Total Venda";
"2006";"24/02/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"223,50";
"2006";"24/02/2018 (Sábado)";"Saída por Venda Balcão";"0005";"78,05";"386,75";
"2006";"26/02/2018 (Segunda-feira)";"Saída para Oficina";"0001";"1,00";"699,90";
"2006";"26/02/2018 (Segunda-feira)";"Saída por Venda Balcão";"0003";"0,00";"92,00";
"2006";"27/02/2018 (Terça-feira)";"Saída por Venda Balcão";"0006";"31,50";"675,30";
"2006";"28/02/2018 (Quarta-feira)";"Saída para Oficina";"0002";"0,00";"435,90";
"2006";"28/02/2018 (Quarta-feira)";"Saída por Venda Balcão";"0003";"8,25";"122,75";
"2006";"01/03/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"01/03/2018 (Quinta-feira)";"Saída por Venda Balcão";"0004";"18,00";"442,00";
"2006";"02/03/2018 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"524,00";
"2006";"02/03/2018 (Sexta-feira)";"Saída por Venda Balcão";"0001";"0,00";"70,00";
"2006";"03/03/2018 (Sábado)";"Saída para Oficina";"0003";"0,00";"198,00";
"2006";"03/03/2018 (Sábado)";"Saída por Venda Balcão";"0006";"170,85";"602,15";
"2006";"05/03/2018 (Segunda-feira)";"Saída para Oficina";"0003";"16,10";"262,40";
"2006";"05/03/2018 (Segunda-feira)";"Saída por Venda Balcão";"0004";"44,05";"374,55";
"2006";"06/03/2018 (Terça-feira)";"Saída para Oficina";"0002";"9,38";"522,62";
"2006";"06/03/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"6,75";"188,25";
"2006";"07/03/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"07/03/2018 (Quarta-feira)";"Saída por Venda Balcão";"0004";"0,50";"171,50";
"2006";"08/03/2018 (Quinta-feira)";"Saída para Oficina";"0002";"41,75";"608,25";
"2006";"08/03/2018 (Quinta-feira)";"Saída por Venda Balcão";"0003";"0,00";"205,00";
"2006";"09/03/2018 (Sexta-feira)";"Saída por Venda Balcão";"0003";"4,30";"123,70";
"2006";"10/03/2018 (Sábado)";"Saída para Oficina";"0003";"25,65";"1.686,00";
"2006";"10/03/2018 (Sábado)";"Saída por Venda Balcão";"0004";"0,00";"192,90";
"2006";"12/03/2018 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"12/03/2018 (Segunda-feira)";"Saída por Venda Balcão";"0006";"236,65";"736,55";
"2006";"13/03/2018 (Terça-feira)";"Saída por Venda Balcão";"0002";"2,75";"92,25";
"2006";"14/03/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"461,30";
"2006";"14/03/2018 (Quarta-feira)";"Saída por Venda Balcão";"0004";"127,05";"432,50";
"2006";"15/03/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"265,00";
"2006";"15/03/2018 (Quinta-feira)";"Saída por Venda Balcão";"0001";"0,00";"63,00";
"2006";"16/03/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"0,00";"495,00";
"2006";"17/03/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"60,00";
"2006";"17/03/2018 (Sábado)";"Saída por Venda Balcão";"0002";"0,00";"77,00";
"2006";"19/03/2018 (Segunda-feira)";"Saída por Venda Balcão";"0003";"5,25";"449,75";
"2006";"20/03/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"0,00";"102,00";
"2006";"21/03/2018 (Quarta-feira)";"Saída por Venda Balcão";"0006";"127,75";"432,15";
"2006";"22/03/2018 (Quinta-feira)";"Saída para Oficina";"0002";"56,00";"1.110,00";
"2006";"22/03/2018 (Quinta-feira)";"Saída por Venda Balcão";"0003";"0,00";"159,00";
"2006";"23/03/2018 (Sexta-feira)";"Saída por Venda Balcão";"0002";"0,00";"167,90";
"2006";"24/03/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"158,00";
"2006";"24/03/2018 (Sábado)";"Saída por Venda Balcão";"0002";"0,00";"49,00";
"2006";"26/03/2018 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"93,00";
"2006";"26/03/2018 (Segunda-feira)";"Saída por Venda Balcão";"0006";"32,70";"700,30";
"2006";"27/03/2018 (Terça-feira)";"Saída para Oficina";"0004";"0,00";"471,00";
"2006";"27/03/2018 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"30,00";
"2006";"28/03/2018 (Quarta-feira)";"Saída para Oficina";"0003";"6,50";"115,00";
"2006";"28/03/2018 (Quarta-feira)";"Saída por Venda Balcão";"0001";"0,00";"63,00";
"2006";"29/03/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"29/03/2018 (Quinta-feira)";"Saída por Venda Balcão";"0004";"2,25";"347,75";
"2006";"02/04/2018 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"221,00";
"2006";"02/04/2018 (Segunda-feira)";"Saída por Venda Balcão";"0004";"135,07";"751,75";
"2006";"03/04/2018 (Terça-feira)";"Saída por Venda Balcão";"0005";"0,00";"203,00";
"2006";"04/04/2018 (Quarta-feira)";"Saída para Oficina";"0003";"11,00";"269,00";
"2006";"04/04/2018 (Quarta-feira)";"Saída por Venda Balcão";"0004";"12,68";"396,60";
"2006";"05/04/2018 (Quinta-feira)";"Saída para Oficina";"0003";"0,00";"123,00";
"2006";"05/04/2018 (Quinta-feira)";"Saída por Venda Balcão";"0004";"1,70";"63,00";
"2006";"06/04/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"1,70";"483,00";
"2006";"07/04/2018 (Sábado)";"Saída para Oficina";"0001";"20,15";"382,85";
"2006";"07/04/2018 (Sábado)";"Saída por Venda Balcão";"0007";"5,00";"748,00";
"2006";"09/04/2018 (Segunda-feira)";"Saída por Venda Balcão";"0005";"10,00";"128,40";
"2006";"10/04/2018 (Terça-feira)";"Saída para Oficina";"0004";"0,00";"516,00";
"2006";"10/04/2018 (Terça-feira)";"Saída por Venda Balcão";"0005";"0,00";"519,00";
"2006";"11/04/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"11/04/2018 (Quarta-feira)";"Saída por Venda Balcão";"0001";"10,00";"50,00";
"2006";"12/04/2018 (Quinta-feira)";"Saída por Venda Balcão";"0002";"0,00";"225,00";
"2006";"13/04/2018 (Sexta-feira)";"Saída para Oficina";"0003";"0,00";"261,50";
"2006";"13/04/2018 (Sexta-feira)";"Saída por Venda Balcão";"0002";"0,00";"35,50";
"2006";"14/04/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"133,00";
"2006";"14/04/2018 (Sábado)";"Saída por Venda Balcão";"0005";"0,00";"480,00";
"2006";"16/04/2018 (Segunda-feira)";"Saída para Oficina";"0002";"36,35";"823,65";
"2006";"16/04/2018 (Segunda-feira)";"Saída por Venda Balcão";"0007";"26,00";"674,00";
"2006";"17/04/2018 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"17/04/2018 (Terça-feira)";"Saída por Venda Balcão";"0006";"3,00";"184,00";
"2006";"18/04/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"133,00";
"2006";"18/04/2018 (Quarta-feira)";"Saída por Venda Balcão";"0005";"0,00";"142,50";
"2006";"19/04/2018 (Quinta-feira)";"Saída para Oficina";"0004";"136,73";"1.458,00";
"2006";"19/04/2018 (Quinta-feira)";"Saída por Venda Balcão";"0004";"13,50";"352,70";
"2006";"20/04/2018 (Sexta-feira)";"Saída para Oficina";"0003";"0,00";"226,00";
"2006";"20/04/2018 (Sexta-feira)";"Saída por Venda Balcão";"0003";"9,00";"91,00";
"2006";"23/04/2018 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"681,00";
"2006";"23/04/2018 (Segunda-feira)";"Saída por Venda Balcão";"0003";"0,00";"105,00";
"2006";"24/04/2018 (Terça-feira)";"Saída para Oficina";"0003";"0,00";"133,00";
"2006";"24/04/2018 (Terça-feira)";"Saída por Venda Balcão";"0007";"48,75";"444,75";
"2006";"25/04/2018 (Quarta-feira)";"Saída por Venda Balcão";"0006";"59,90";"295,00";
"2006";"26/04/2018 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"198,00";
"2006";"26/04/2018 (Quinta-feira)";"Saída por Venda Balcão";"0003";"3,00";"37,50";
"2006";"27/04/2018 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"27/04/2018 (Sexta-feira)";"Saída por Venda Balcão";"0006";"160,00";"213,00";
"2006";"28/04/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"28/04/2018 (Sábado)";"Saída por Venda Balcão";"0003";"0,00";"54,00";
"2006";"30/04/2018 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"55,00";
"2006";"30/04/2018 (Segunda-feira)";"Saída por Venda Balcão";"0003";"0,00";"504,70";
"2006";"02/05/2018 (Quarta-feira)";"Saída por Venda Balcão";"0006";"105,00";"330,50";
"2006";"03/05/2018 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"835,00";
"2006";"03/05/2018 (Quinta-feira)";"Saída por Venda Balcão";"0003";"0,00";"305,00";
"2006";"04/05/2018 (Sexta-feira)";"Saída para Oficina";"0005";"1,00";"1.449,00";
"2006";"04/05/2018 (Sexta-feira)";"Saída por Venda Balcão";"0001";"0,00";"20,00";
"2006";"05/05/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"82,50";
"2006";"05/05/2018 (Sábado)";"Saída por Venda Balcão";"0003";"0,00";"453,00";
"2006";"07/05/2018 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"95,00";
"2006";"07/05/2018 (Segunda-feira)";"Saída por Venda Balcão";"0005";"0,00";"472,00";
"2006";"08/05/2018 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"126,00";
"2006";"08/05/2018 (Terça-feira)";"Saída por Venda Balcão";"0002";"5,00";"80,00";
"2006";"09/05/2018 (Quarta-feira)";"Saída por Venda Balcão";"0005";"2,00";"591,50";
"2006";"10/05/2018 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"351,00";
"2006";"10/05/2018 (Quinta-feira)";"Saída por Venda Balcão";"0002";"10,00";"217,90";
"2006";"11/05/2018 (Sexta-feira)";"Saída para Oficina";"0003";"10,00";"957,50";
"2006";"11/05/2018 (Sexta-feira)";"Saída por Venda Balcão";"0006";"16,25";"432,45";
"2006";"12/05/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"184,00";
"2006";"12/05/2018 (Sábado)";"Saída por Venda Balcão";"0005";"49,95";"239,95";
"2006";"14/05/2018 (Segunda-feira)";"Saída para Oficina";"0003";"0,00";"458,00";
"2006";"14/05/2018 (Segunda-feira)";"Saída por Venda Balcão";"0005";"1,75";"894,25";
"2006";"15/05/2018 (Terça-feira)";"Saída para Oficina";"0004";"41,00";"1.201,00";
"2006";"16/05/2018 (Quarta-feira)";"Saída para Oficina";"0002";"0,00";"338,00";
"2006";"16/05/2018 (Quarta-feira)";"Saída por Venda Balcão";"0003";"17,25";"179,75";
"2006";"17/05/2018 (Quinta-feira)";"Saída para Oficina";"0002";"0,00";"38,50";
"2006";"18/05/2018 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"60,00";
"2006";"18/05/2018 (Sexta-feira)";"Saída por Venda Balcão";"0005";"172,50";"547,50";
"2006";"19/05/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"60,00";
"2006";"19/05/2018 (Sábado)";"Saída por Venda Balcão";"0002";"0,00";"85,00";
"2006";"21/05/2018 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"21/05/2018 (Segunda-feira)";"Saída por Venda Balcão";"0006";"0,00";"230,00";
"2006";"22/05/2018 (Terça-feira)";"Saída para Oficina";"0004";"10,00";"1.042,00";
"2006";"22/05/2018 (Terça-feira)";"Saída por Venda Balcão";"0006";"1,90";"642,90";
"2006";"23/05/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"362,00";
"2006";"23/05/2018 (Quarta-feira)";"Saída por Venda Balcão";"0002";"25,50";"259,50";
"2006";"24/05/2018 (Quinta-feira)";"Saída para Oficina";"0001";"45,74";"1.240,00";
"2006";"24/05/2018 (Quinta-feira)";"Saída por Venda Balcão";"0005";"8,25";"354,25";
"2006";"25/05/2018 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"135,00";
"2006";"25/05/2018 (Sexta-feira)";"Saída por Venda Balcão";"0003";"20,00";"84,00";
"2006";"26/05/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"26/05/2018 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"45,00";
"2006";"28/05/2018 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"28/05/2018 (Segunda-feira)";"Saída por Venda Balcão";"0002";"2,00";"198,50";
"2006";"29/05/2018 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"35,00";
"2006";"29/05/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"7,25";"202,15";
"2006";"30/05/2018 (Quarta-feira)";"Saída para Oficina";"0005";"3,40";"731,00";
"2006";"30/05/2018 (Quarta-feira)";"Saída por Venda Balcão";"0001";"0,00";"55,00";
"2006";"01/06/2018 (Sexta-feira)";"Saída para Oficina";"0005";"5,10";"309,00";
"2006";"01/06/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"49,95";"294,85";
"2006";"02/06/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"02/06/2018 (Sábado)";"Saída por Venda Balcão";"0002";"0,00";"70,00";
"2006";"04/06/2018 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"93,00";
"2006";"04/06/2018 (Segunda-feira)";"Saída por Venda Balcão";"0004";"0,00";"164,50";
"2006";"05/06/2018 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"150,00";
"2006";"05/06/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"1,70";"541,50";
"2006";"06/06/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"95,00";
"2006";"06/06/2018 (Quarta-feira)";"Saída por Venda Balcão";"0002";"0,00";"19,00";
"2006";"07/06/2018 (Quinta-feira)";"Saída para Oficina";"0001";"1,70";"518,90";
"2006";"07/06/2018 (Quinta-feira)";"Saída por Venda Balcão";"0003";"5,00";"87,90";
"2006";"08/06/2018 (Sexta-feira)";"Saída para Oficina";"0001";"1,70";"63,00";
"2006";"08/06/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"0,00";"905,00";
"2006";"09/06/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"09/06/2018 (Sábado)";"Saída por Venda Balcão";"0004";"2,70";"690,00";
"2006";"11/06/2018 (Segunda-feira)";"Saída por Venda Balcão";"0001";"0,00";"80,00";
"2006";"12/06/2018 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"17,90";
"2006";"12/06/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"0,00";"421,50";
"2006";"13/06/2018 (Quarta-feira)";"Saída para Oficina";"0003";"0,00";"90,00";
"2006";"13/06/2018 (Quarta-feira)";"Saída por Venda Balcão";"0007";"0,00";"450,00";
"2006";"14/06/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"15/06/2018 (Sexta-feira)";"Saída por Venda Balcão";"0003";"0,00";"85,00";
"2006";"16/06/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"16/06/2018 (Sábado)";"Saída por Venda Balcão";"0003";"2,25";"82,75";
"2006";"18/06/2018 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"18/06/2018 (Segunda-feira)";"Saída por Venda Balcão";"0004";"8,00";"234,50";
"2006";"19/06/2018 (Terça-feira)";"Saída por Venda Balcão";"0002";"5,00";"77,00";
"2006";"20/06/2018 (Quarta-feira)";"Saída para Oficina";"0001";"9,15";"173,40";
"2006";"20/06/2018 (Quarta-feira)";"Saída por Venda Balcão";"0005";"20,00";"748,00";
"2006";"21/06/2018 (Quinta-feira)";"Saída para Oficina";"0001";"66,73";"1.065,00";
"2006";"21/06/2018 (Quinta-feira)";"Saída por Venda Balcão";"0007";"3,00";"412,00";
"2006";"22/06/2018 (Sexta-feira)";"Saída por Venda Balcão";"0003";"4,50";"93,00";
"2006";"23/06/2018 (Sábado)";"Saída para Oficina";"0003";"0,00";"661,00";
"2006";"23/06/2018 (Sábado)";"Saída por Venda Balcão";"0004";"0,00";"354,00";
"2006";"25/06/2018 (Segunda-feira)";"Saída por Venda Balcão";"0002";"20,00";"40,00";
"2006";"26/06/2018 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"205,50";
"2006";"26/06/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"0,00";"260,00";
"2006";"27/06/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"27/06/2018 (Quarta-feira)";"Saída por Venda Balcão";"0002";"5,00";"80,00";
"2006";"28/06/2018 (Quinta-feira)";"Saída por Venda Balcão";"0003";"49,90";"446,40";
"2006";"29/06/2018 (Sexta-feira)";"Saída para Oficina";"0004";"41,00";"730,00";
"2006";"29/06/2018 (Sexta-feira)";"Saída por Venda Balcão";"0006";"23,00";"841,00";
"2006";"30/06/2018 (Sábado)";"Saída por Venda Balcão";"0009";"37,40";"565,50";
"2006";"02/07/2018 (Segunda-feira)";"Saída por Venda Balcão";"0005";"0,00";"64,40";
"2006";"03/07/2018 (Terça-feira)";"Saída para Oficina";"0004";"11,00";"615,00";
"2006";"03/07/2018 (Terça-feira)";"Saída por Venda Balcão";"0005";"28,37";"904,75";
"2006";"04/07/2018 (Quarta-feira)";"Saída para Oficina";"0002";"0,00";"93,00";
"2006";"04/07/2018 (Quarta-feira)";"Saída por Venda Balcão";"0002";"3,75";"81,25";
"2006";"05/07/2018 (Quinta-feira)";"Saída por Venda Balcão";"0002";"0,00";"188,00";
"2006";"06/07/2018 (Sexta-feira)";"Saída para Oficina";"0002";"0,00";"430,00";
"2006";"06/07/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"48,38";"299,12";
"2006";"07/07/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"07/07/2018 (Sábado)";"Saída por Venda Balcão";"0003";"0,00";"100,00";
"2006";"10/07/2018 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"315,00";
"2006";"10/07/2018 (Terça-feira)";"Saída por Venda Balcão";"0004";"56,70";"268,10";
"2006";"11/07/2018 (Quarta-feira)";"Saída para Oficina";"0004";"3,00";"210,50";
"2006";"12/07/2018 (Quinta-feira)";"Saída por Venda Balcão";"0007";"7,00";"344,40";
"2006";"13/07/2018 (Sexta-feira)";"Saída para Oficina";"0002";"1,50";"770,00";
"2006";"13/07/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"0,00";"405,00";
"2006";"14/07/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"60,00";
"2006";"14/07/2018 (Sábado)";"Saída por Venda Balcão";"0001";"3,00";"57,00";
"2006";"16/07/2018 (Segunda-feira)";"Saída para Oficina";"0002";"1,00";"1.146,50";
"2006";"16/07/2018 (Segunda-feira)";"Saída por Venda Balcão";"0004";"0,00";"180,50";
"2006";"17/07/2018 (Terça-feira)";"Saída para Oficina";"0003";"0,00";"201,00";
"2006";"17/07/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"180,00";"335,00";
"2006";"18/07/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"95,00";
"2006";"18/07/2018 (Quarta-feira)";"Saída por Venda Balcão";"0003";"11,00";"168,50";
"2006";"19/07/2018 (Quinta-feira)";"Saída para Oficina";"0004";"0,00";"610,00";
"2006";"19/07/2018 (Quinta-feira)";"Saída por Venda Balcão";"0002";"0,00";"120,00";
"2006";"20/07/2018 (Sexta-feira)";"Saída por Venda Balcão";"0003";"7,25";"200,65";
"2006";"21/07/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"60,00";
"2006";"21/07/2018 (Sábado)";"Saída por Venda Balcão";"0006";"12,56";"475,94";
"2006";"23/07/2018 (Segunda-feira)";"Saída para Oficina";"0003";"0,00";"173,00";
"2006";"23/07/2018 (Segunda-feira)";"Saída por Venda Balcão";"0005";"50,00";"497,00";
"2006";"24/07/2018 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"24/07/2018 (Terça-feira)";"Saída por Venda Balcão";"0006";"0,00";"172,00";
"2006";"25/07/2018 (Quarta-feira)";"Saída por Venda Balcão";"0003";"9,00";"226,00";
"2006";"26/07/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"26/07/2018 (Quinta-feira)";"Saída por Venda Balcão";"0005";"29,25";"431,25";
"2006";"27/07/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"40,50";"283,50";
"2006";"28/07/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"28/07/2018 (Sábado)";"Saída por Venda Balcão";"0004";"0,00";"320,00";
"2006";"30/07/2018 (Segunda-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"30/07/2018 (Segunda-feira)";"Saída por Venda Balcão";"0005";"16,52";"300,50";
"2006";"31/07/2018 (Terça-feira)";"Saída por Venda Atacado";"0001";"0,00";"30,00";
"2006";"31/07/2018 (Terça-feira)";"Saída por Venda Balcão";"0004";"0,00";"208,00";
"2006";"01/08/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"01/08/2018 (Quarta-feira)";"Saída por Venda Balcão";"0002";"15,00";"305,00";
"2006";"02/08/2018 (Quinta-feira)";"Saída para Oficina";"0002";"11,15";"1.710,00";
"2006";"02/08/2018 (Quinta-feira)";"Saída por Venda Balcão";"0002";"0,00";"100,50";
"2006";"03/08/2018 (Sexta-feira)";"Saída por Venda Balcão";"0006";"0,00";"238,50";
"2006";"04/08/2018 (Sábado)";"Saída para Oficina";"0001";"0,00";"63,00";
"2006";"04/08/2018 (Sábado)";"Saída por Venda Balcão";"0008";"0,00";"865,00";
"2006";"06/08/2018 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"93,00";
"2006";"06/08/2018 (Segunda-feira)";"Saída por Venda Balcão";"0001";"0,00";"75,00";
"2006";"07/08/2018 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"213,00";
"2006";"07/08/2018 (Terça-feira)";"Saída por Venda Balcão";"0003";"92,90";"453,10";
"2006";"08/08/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"65,00";
"2006";"08/08/2018 (Quarta-feira)";"Saída por Venda Balcão";"0001";"0,00";"35,00";
"2006";"09/08/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"152,00";
"2006";"09/08/2018 (Quinta-feira)";"Saída por Venda Balcão";"0005";"2,00";"521,00";
"2006";"10/08/2018 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"65,00";
"2006";"10/08/2018 (Sexta-feira)";"Saída por Venda Balcão";"0002";"0,00";"67,90";
"2006";"11/08/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"93,00";
"2006";"11/08/2018 (Sábado)";"Saída por Venda Balcão";"0004";"0,00";"445,00";
"2006";"13/08/2018 (Segunda-feira)";"Saída para Oficina";"0005";"22,50";"1.065,00";
"2006";"13/08/2018 (Segunda-feira)";"Saída por Venda Balcão";"0006";"1,00";"502,90";
"2006";"14/08/2018 (Terça-feira)";"Saída para Oficina";"0001";"42,50";"47,50";
"2006";"14/08/2018 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"50,00";
"2006";"15/08/2018 (Quarta-feira)";"Saída para Oficina";"0004";"0,00";"444,50";
"2006";"15/08/2018 (Quarta-feira)";"Saída por Venda Balcão";"0002";"19,50";"110,50";
"2006";"16/08/2018 (Quinta-feira)";"Saída para Oficina";"0003";"389,75";"3.567,75";
"2006";"16/08/2018 (Quinta-feira)";"Saída por Venda Balcão";"0003";"20,00";"270,90";
"2006";"17/08/2018 (Sexta-feira)";"Saída por Venda Balcão";"0001";"15,00";"60,00";
"2006";"18/08/2018 (Sábado)";"Saída por Venda Balcão";"0001";"0,00";"55,00";
"2006";"20/08/2018 (Segunda-feira)";"Saída para Oficina";"0007";"12,00";"1.815,40";
"2006";"20/08/2018 (Segunda-feira)";"Saída por Venda Balcão";"0009";"15,00";"928,00";
"2006";"21/08/2018 (Terça-feira)";"Saída para Oficina";"0003";"0,00";"120,00";
"2006";"21/08/2018 (Terça-feira)";"Saída por Venda Balcão";"0001";"0,00";"11,00";
"2006";"22/08/2018 (Quarta-feira)";"Saída para Oficina";"0002";"24,50";"495,50";
"2006";"22/08/2018 (Quarta-feira)";"Saída por Venda Balcão";"0002";"6,00";"185,00";
"2006";"23/08/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"23/08/2018 (Quinta-feira)";"Saída por Venda Balcão";"0004";"20,00";"183,00";
"2006";"24/08/2018 (Sexta-feira)";"Saída por Venda Balcão";"0002";"30,00";"230,00";
"2006";"25/08/2018 (Sábado)";"Saída para Oficina";"0003";"18,00";"235,00";
"2006";"25/08/2018 (Sábado)";"Saída por Venda Balcão";"0004";"5,00";"414,00";
"2006";"27/08/2018 (Segunda-feira)";"Saída para Oficina";"0004";"0,00";"153,50";
"2006";"27/08/2018 (Segunda-feira)";"Saída por Venda Balcão";"0009";"44,90";"831,50";
"2006";"28/08/2018 (Terça-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"28/08/2018 (Terça-feira)";"Saída por Venda Balcão";"0005";"26,70";"483,80";
"2006";"29/08/2018 (Quarta-feira)";"Saída para Oficina";"0001";"0,00";"88,00";
"2006";"29/08/2018 (Quarta-feira)";"Saída por Venda Balcão";"0004";"0,00";"138,40";
"2006";"30/08/2018 (Quinta-feira)";"Saída por Venda Balcão";"0004";"50,00";"317,00";
"2006";"31/08/2018 (Sexta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"31/08/2018 (Sexta-feira)";"Saída por Venda Balcão";"0004";"19,55";"365,85";
"2006";"01/09/2018 (Sábado)";"Saída para Oficina";"0002";"0,00";"273,00";
"2006";"01/09/2018 (Sábado)";"Saída por Venda Balcão";"0004";"0,00";"210,00";
"2006";"03/09/2018 (Segunda-feira)";"Saída para Oficina";"0002";"0,00";"170,00";
"2006";"03/09/2018 (Segunda-feira)";"Saída por Venda Balcão";"0008";"85,00";"1.212,40";
"2006";"04/09/2018 (Terça-feira)";"Saída para Oficina";"0003";"0,00";"208,00";
"2006";"05/09/2018 (Quarta-feira)";"Saída por Venda Balcão";"0004";"38,25";"683,75";
"2006";"06/09/2018 (Quinta-feira)";"Saída para Oficina";"0001";"0,00";"30,00";
"2006";"06/09/2018 (Quinta-feira)";"Saída por Venda Balcão";"0007";"6,00";"485,90";
"2006";"08/09/2018 (Sábado)";"Saída para Oficina";"0005";"9,85";"484,15";
"2006";"08/09/2018 (Sábado)";"Saída por Venda Balcão";"0003";"80,00";"530,00";
"2006";"10/09/2018 (Segunda-feira)";"Saída para Oficina";"0004";"0,00";"326,00";
"2006";"10/09/2018 (Segunda-feira)";"Saída por Venda Balcão";"0005";"15,00";"232,50";
"2006";"11/09/2018 (Terça-feira)";"Saída para Oficina";"0002";"0,00";"93,00";
"2006";"11/09/2018 (Terça-feira)";"Saída por Venda Balcão";"0004";"0,00";"126,00";
"2006";"12/09/2018 (Quarta-feira)";"Saída por Venda Balcão";"0006";"20,00";"195,00";
